PlotID,Accepted_name,Height,dbh1,dbh2,dbh3,dbh4,dbh5,dbh6,dbh7,dbh8,dbh9,Tree_remarks,Cutstem_height,Cutstem_dia,Effective_dia,Radius,Radius_inmetre,Basalarea
EC01,Dimocarpus_longan,8.85,14.55,0,0,0,0,0,0,0,0,no,NA,NA,14.55,7.275,0.07275,0.016618646
EC01,Vateria_indica,13.64,26.4,0,0,0,0,0,0,0,0,no,NA,NA,26.4,13.2,0.132,0.05471136
EC01,Mesua_ferrea,14.64,11.92,0,0,0,0,0,0,0,0,no,NA,NA,11.92,5.96,0.0596,0.011153782
EC01,Vateria_indica,10,18.3,0,0,0,0,0,0,0,0,no,NA,NA,18.3,9.15,0.0915,0.026288865
EC01,Bischofia_javanica,5.54,9.2,8.66,0,0,0,0,0,0,0,no,NA,NA,12.63469826,6.317349128,0.063173491,0.012531395
EC01,Diospyros_nilagirica,6.95,10.1,0,0,0,0,0,0,0,0,no,NA,NA,10.1,5.05,0.0505,0.008007785
EC01,Vateria_indica,14.38,53.4,0,0,0,0,0,0,0,0,no,NA,NA,53.4,26.7,0.267,0.22384746
EC01,Elaeocarpus_serratus,8.66,41.9,9.2,3.1,3.1,0,0,0,0,0,no,NA,NA,43.12157233,21.56078616,0.215607862,0.145968395
EC01,Vateria_indica,8.76,24.2,0,0,0,0,0,0,0,0,no,NA,NA,24.2,12.1,0.121,0.04597274
EC01,Garcinia_morella,7.63,11.6,0,0,0,0,0,0,0,0,no,NA,NA,11.6,5.8,0.058,0.01056296
EC01,Mesua_ferrea,5.96,5.5,5.8,0,0,0,0,0,0,0,no,NA,NA,7.993122043,3.996561022,0.03996561,0.005015365
EC01,Aglaia_elaeagnoidea,9.66,11.3,0,0,0,0,0,0,0,0,no,NA,NA,11.3,5.65,0.0565,0.010023665
EC01,Glochidion_ellipticum,10.6,17.5,0,0,0,0,0,0,0,0,no,NA,NA,17.5,8.75,0.0875,0.024040625
EC01,Melicope_lunuankenda,17.11,67.55,0,0,0,0,0,0,0,0,no,NA,NA,67.55,33.775,0.33775,0.358195696
EC01,Calophyllum_polyanthum,14.39,30.4,0,0,0,0,0,0,0,0,no,NA,NA,30.4,15.2,0.152,0.07254656
EC01,Hopea_canarensis,12.13,49,0,0,0,0,0,0,0,0,no,NA,NA,49,24.5,0.245,0.1884785
EC01,Reinwardtiodendron_anamalaiense,7.31,14.1,8.5,0,0,0,0,0,0,0,no,NA,NA,16.4638999,8.231949951,0.0823195,0.02127821
EC01,Vateria_indica,10.41,46.3,0,0,0,0,0,0,0,0,no,NA,NA,46.3,23.15,0.2315,0.168279665
EC01,Excoecaria_oppositifolia,6.35,13.1,0,0,0,0,0,0,0,0,no,NA,NA,13.1,6.55,0.0655,0.013471385
EC01,Holigarna_nigra,9.71,14.4,0,0,0,0,0,0,0,0,no,NA,NA,14.4,7.2,0.072,0.01627776
EC01,Holigarna_nigra,10.7,12.8,0,0,0,0,0,0,0,0,no,NA,NA,12.8,6.4,0.064,0.01286144
EC01,Syzygium_laetum,4.36,11.3,0,0,0,0,0,0,0,0,no,NA,NA,11.3,5.65,0.0565,0.010023665
EC01,Hopea_canarensis,8.87,16.7,0,0,0,0,0,0,0,0,no,NA,NA,16.7,8.35,0.0835,0.021892865
EC01,Aglaia_elaeagnoidea,8.31,11.6,0,0,0,0,0,0,0,0,no,NA,NA,11.6,5.8,0.058,0.01056296
EC01,Nothopegia_beddomei,5.64,11.3,0,0,0,0,0,0,0,0,no,NA,NA,11.3,5.65,0.0565,0.010023665
EC01,Dimocarpus_longan,8.14,11,0,0,0,0,0,0,0,0,no,NA,NA,11,5.5,0.055,0.0094985
EC01,Dimocarpus_longan,13.53,21.2,0,0,0,0,0,0,0,0,no,NA,NA,21.2,10.6,0.106,0.03528104
EC01,Mallotus_philippensis,9.35,20,0,0,0,0,0,0,0,0,"leaning, uprooted",NA,NA,20,10,0.1,0.0314
AC01,Syzygium_cumini,7.29,11.2,0,0,0,0,0,0,0,0,no,NA,NA,11.2,5.6,0.056,0.00984704
AC01,Calophyllum_polyanthum,15.44,47,0,0,0,0,0,0,0,0,no,NA,NA,47,23.5,0.235,0.1734065
AC01,Bischofia_javanica,8.26,14.8,0,0,0,0,0,0,0,0,no,NA,NA,14.8,7.4,0.074,0.01719464
AC01,Macaranga_peltata,4.75,7.56,0,0,0,0,0,0,0,0,no,NA,NA,7.56,3.78,0.0378,0.004486558
AC01,Mesua_ferrea,13.38,43.5,0,0,0,0,0,0,0,0,no,NA,NA,43.5,21.75,0.2175,0.148541625
AC01,Vateria_indica,15.12,26.3,0,0,0,0,0,0,0,0,no,NA,NA,26.3,13.15,0.1315,0.054297665
AC01,Macaranga_peltata,13.52,26.3,0,0,0,0,0,0,0,0,no,NA,NA,26.3,13.15,0.1315,0.054297665
AC01,Syzygium_gardneri,8.56,10.5,6,0,0,0,0,0,0,0,no,NA,NA,12.09338662,6.046693311,0.060466933,0.011480625
AC01,Holigarna_nigra,6.14,18.7,0,0,0,0,0,0,0,0,no,NA,NA,18.7,9.35,0.0935,0.027450665
AC01,Machilus_glaucescens,4.06,19.8,0,0,0,0,0,0,0,0,no,NA,NA,19.8,9.9,0.099,0.03077514
AC01,Syzygium_cumini,6.79,12.5,0,0,0,0,0,0,0,0,no,NA,NA,12.5,6.25,0.0625,0.012265625
AC01,Mesua_ferrea,14.52,54.4,0,0,0,0,0,0,0,0,no,NA,NA,54.4,27.2,0.272,0.23230976
AC01,Calophyllum_polyanthum,13.24,48.6,0,0,0,0,0,0,0,0,no,NA,NA,48.6,24.3,0.243,0.18541386
AC01,Mangifera_indica,13.18,36.2,0,0,0,0,0,0,0,0,no,NA,NA,36.2,18.1,0.181,0.10286954
AC01,Dimocarpus_longan,14.96,40.9,0,0,0,0,0,0,0,0,no,NA,NA,40.9,20.45,0.2045,0.131315585
AC01,Syzygium_cumini,6.8,24.6,4.4,6.3,0,0,0,0,0,0,no,NA,NA,25.77227192,12.88613596,0.12886136,0.052140485
AC01,Litsea_floribunda,8.8,11.15,0,0,0,0,0,0,0,0,no,NA,NA,11.15,5.575,0.05575,0.009759316
AC01,Aglaia_elaeagnoidea,10.86,53.3,0,0,0,0,0,0,0,0,no,NA,NA,53.3,26.65,0.2665,0.223009865
AC01,Dimocarpus_longan,12.95,26.8,0,0,0,0,0,0,0,0,no,NA,NA,26.8,13.4,0.134,0.05638184
AC01,Macaranga_peltata,9.22,14.9,0,0,0,0,0,0,0,0,no,NA,NA,14.9,7.45,0.0745,0.017427785
AC01,Macaranga_peltata,10.11,13,0,0,0,0,0,0,0,0,no,NA,NA,13,6.5,0.065,0.0132665
AC01,Macaranga_peltata,11.85,27.5,0,0,0,0,0,0,0,0,no,NA,NA,27.5,13.75,0.1375,0.059365625
AC01,Actinodaphne_bourdillonii,6.08,10.32,0,0,0,0,0,0,0,0,no,NA,NA,10.32,5.16,0.0516,0.008360438
AC01,Dimocarpus_longan,8.97,13.4,0,0,0,0,0,0,0,0,no,NA,NA,13.4,6.7,0.067,0.01409546
AC01,Holigarna_nigra,11.43,23.7,0,0,0,0,0,0,0,0,no,NA,NA,23.7,11.85,0.1185,0.044092665
AC01,Machilus_glaucescens,13.55,42.5,0,3.1,0,0,0,0,0,0,no,NA,NA,42.61290884,21.30645442,0.213064544,0.14254501
EC02,Holigarna_nigra,10,13.7,0,0,0,0,0,0,0,0,no,NA,NA,13.7,6.85,0.0685,0.014733665
EC02,Machilus_glaucescens,9.96,36,0,0,0,0,0,0,0,0,no,NA,NA,36,18,0.18,0.101736
EC02,Reinwardtiodendron_anamalaiense,7.43,14,0,0,0,0,0,0,0,0,no,NA,NA,14,7,0.07,0.015386
EC02,Palaquium_ellipticum,12.14,23.1,0,0,0,0,0,0,0,0,no,NA,NA,23.1,11.55,0.1155,0.041888385
EC02,Palaquium_ellipticum,13.04,29,0,0,0,0,0,0,0,0,no,NA,NA,29,14.5,0.145,0.0660185
EC02,Machilus_glaucescens,5.7,17.6,0,0,0,0,0,0,0,0,no,NA,NA,17.6,8.8,0.088,0.02431616
EC02,Hopea_canarensis,13.43,17.6,0,0,0,0,0,0,0,0,no,NA,NA,17.6,8.8,0.088,0.02431616
EC02,Calophyllum_polyanthum,15,27.2,0,0,0,0,0,0,0,0,no,NA,NA,27.2,13.6,0.136,0.05807744
EC02,Calophyllum_polyanthum,16.58,38.5,0,0,0,0,0,0,0,0,no,NA,NA,38.5,19.25,0.1925,0.116356625
EC02,Hopea_canarensis,9.44,11.8,0,0,0,0,0,0,0,0,no,NA,NA,11.8,5.9,0.059,0.01093034
EC02,Hopea_canarensis,13.52,27.6,0,0,0,0,0,0,0,0,no,NA,NA,27.6,13.8,0.138,0.05979816
EC02,Hopea_canarensis,7.5,26.3,0,0,0,0,0,0,0,0,no,NA,NA,26.3,13.15,0.1315,0.054297665
EC02,Actinodaphne_bourdillonii,9.76,19.8,0,0,0,0,0,0,0,0,no,NA,NA,19.8,9.9,0.099,0.03077514
EC02,Nothopegia_beddomei,6.98,10,0,0,0,0,0,0,0,0,no,NA,NA,10,5,0.05,0.00785
EC02,Hopea_canarensis,13.96,26.3,0,0,0,0,0,0,0,0,no,NA,NA,26.3,13.15,0.1315,0.054297665
EC02,Olea_dioica,7.19,15.4,0,0,0,0,0,0,0,0,no,NA,NA,15.4,7.7,0.077,0.01861706
EC02,Nothopegia_beddomei,7.9,14.8,18.4,0,0,0,0,0,0,0,no,NA,NA,23.61355543,11.80677771,0.118067777,0.0437716
EC02,Hopea_canarensis,13.78,23,0,0,0,0,0,0,0,0,no,NA,NA,23,11.5,0.115,0.0415265
EC02,Calophyllum_polyanthum,15.12,35.14,0,0,0,0,0,0,0,0,no,NA,NA,35.14,17.57,0.1757,0.096933339
EC02,Dysoxylum_malabaricum,8.84,11.7,0,0,0,0,0,0,0,0,no,NA,NA,11.7,5.85,0.0585,0.010745865
EC02,Syzygium_rubicundum,13.1,25.9,0,0,0,0,0,0,0,0,no,NA,NA,25.9,12.95,0.1295,0.052658585
EC02,Holigarna_nigra,17.81,25.7,0,0,0,0,0,0,0,0,no,NA,NA,25.7,12.85,0.1285,0.051848465
EC02,Diospyros_nilagirica,9.07,13.9,0,0,0,0,0,0,0,0,no,NA,NA,13.9,6.95,0.0695,0.015166985
EC02,Hopea_canarensis,12.48,22.4,0,0,0,0,0,0,0,0,no,NA,NA,22.4,11.2,0.112,0.03938816
EC02,Machilus_glaucescens,10.56,17.1,0,0,0,0,0,0,0,0,no,NA,NA,17.1,8.55,0.0855,0.022954185
EC02,Litsea_oleoides,12.12,33.4,0,0,0,0,0,0,0,0,no,NA,NA,33.4,16.7,0.167,0.08757146
EC02,Agrostistachys_borneensis,9.75,10.6,0,0,0,0,0,0,0,0,no,NA,NA,10.6,5.3,0.053,0.00882026
EC02,Diospyros_nilagirica,9.76,10.2,0,0,0,0,0,0,0,0,no,NA,NA,10.2,5.1,0.051,0.00816714
EC02,Holigarna_nigra,8.2,13.7,0,0,0,0,0,0,0,0,no,NA,NA,13.7,6.85,0.0685,0.014733665
EC02,Dysoxylum_malabaricum,11.65,16.3,0,0,0,0,0,0,0,0,no,NA,NA,16.3,8.15,0.0815,0.020856665
EC02,Hopea_canarensis,12.26,24,0,0,0,0,0,0,0,0,no,NA,NA,24,12,0.12,0.045216
EC02,Garcinia_morella,4.02,16.6,0,0,0,0,0,0,0,0,no,NA,NA,16.6,8.3,0.083,0.02163146
EC02,Mallotus_philippensis,6.13,12.2,0,0,0,0,0,0,0,0,no,NA,NA,12.2,6.1,0.061,0.01168394
EC02,Agrostistachys_borneensis,8.95,10.9,2.4,9.8,3.1,0,0,0,0,0,no,NA,NA,15.17300234,7.58650117,0.075865012,0.01807227
EC02,Agrostistachys_borneensis,7.18,7,8.9,0,0,0,0,0,0,0,no,NA,NA,11.32298547,5.661492736,0.056614927,0.010064485
EC02,Hopea_canarensis,11.29,30.4,0,0,0,0,0,0,0,0,no,NA,NA,30.4,15.2,0.152,0.07254656
EC02,Hopea_canarensis,8.3,17.1,0,0,0,0,0,0,0,0,no,NA,NA,17.1,8.55,0.0855,0.022954185
EC02,Calophyllum_polyanthum,16.48,23.4,0,0,0,0,0,0,0,0,no,NA,NA,23.4,11.7,0.117,0.04298346
EC02,Agrostistachys_borneensis,6.14,15.8,4.3,2.1,0,0,0,0,0,0,no,NA,NA,16.50878554,8.25439277,0.082543928,0.02139439
EC02,Holigarna_nigra,9.34,21.9,0,0,0,0,0,0,0,0,no,NA,NA,21.9,10.95,0.1095,0.037649385
EC02,Agrostistachys_borneensis,9.5,6.3,9.3,0,0,0,0,0,0,0,no,NA,NA,11.23298714,5.616493568,0.056164936,0.00990513
EC02,Agrostistachys_borneensis,9.77,9.2,8,9.1,0,0,0,0,0,0,no,NA,NA,15.21348086,7.606740432,0.076067404,0.018168825
EC02,Myristica_dactyloides,6.67,17.8,4.6,1.9,6.4,6,3,0,0,0,no,NA,NA,20.67776584,10.33888292,0.103388829,0.033564245
EC02,Agrostistachys_borneensis,8.01,10.2,0,0,0,0,0,0,0,0,no,NA,NA,10.2,5.1,0.051,0.00816714
EC02,Agrostistachys_borneensis,7.72,6.3,9.2,0,0,0,0,0,0,0,no,NA,NA,11.15033632,5.575168159,0.055751682,0.009759905
EC02,Agrostistachys_borneensis,7.42,14.7,0,0,0,0,0,0,0,0,no,NA,NA,14.7,7.35,0.0735,0.016963065
EC02,Glochidion_ellipticum,9.2,35.5,0,0,0,0,0,0,0,0,no,NA,NA,35.5,17.75,0.1775,0.098929625
EC02,Diospyros_nilagirica,7.8,21,0,0,0,0,0,0,0,0,no,NA,NA,21,10.5,0.105,0.0346185
EC02,Palaquium_ellipticum,7.23,11.7,0,0,0,0,0,0,0,0,no,NA,NA,11.7,5.85,0.0585,0.010745865
EC02,Machilus_glaucescens,12.52,27,0,0,0,0,0,0,0,0,no,NA,NA,27,13.5,0.135,0.0572265
EC02,Celtis_philippensis,6.36,14,0,0,0,0,0,0,0,0,no,NA,NA,14,7,0.07,0.015386
EC02,Hopea_canarensis,17.03,45.1,0,0,0,0,0,0,0,0,no,NA,NA,45.1,22.55,0.2255,0.159669785
EC02,Agrostistachys_borneensis,8.12,9.4,9.4,0,0,0,0,0,0,0,no,NA,NA,13.29360749,6.646803743,0.066468037,0.01387252
EC02,Machilus_glaucescens,9.61,16.1,0,0,0,0,0,0,0,0,no,NA,NA,16.1,8.05,0.0805,0.020347985
EC02,Holigarna_nigra,10.07,12.8,0,0,0,0,0,0,0,0,no,NA,NA,12.8,6.4,0.064,0.01286144
EC02,Cryptocarya_wightiana,7.02,11.2,0,0,0,0,0,0,0,0,no,NA,NA,11.2,5.6,0.056,0.00984704
EC02,Eugenia_aloysii,6.08,5.5,5.1,5.7,0,0,0,0,0,0,no,NA,NA,9.420721841,4.71036092,0.047103609,0.006966875
EC02,Hopea_canarensis,14.82,29.8,0,0,0,0,0,0,0,0,no,NA,NA,29.8,14.9,0.149,0.06971114
EC02,Nothopegia_beddomei,6.9,11.9,0,0,0,0,0,0,0,0,no,NA,NA,11.9,5.95,0.0595,0.011116385
EC02,Syzygium_gardneri,19.58,44,0,0,0,0,0,0,0,0,no,NA,NA,44,22,0.22,0.151976
EC02,Holigarna_nigra,16.61,25.9,0,0,0,0,0,0,0,0,no,NA,NA,25.9,12.95,0.1295,0.052658585
EC02,Litsea_oleoides,16.63,55.4,0,0,0,0,0,0,0,0,no,NA,NA,55.4,27.7,0.277,0.24092906
AC02,Litsea_floribunda,5.2,14.4,0,0,0,0,0,0,0,0,no,NA,NA,14.4,7.2,0.072,0.01627776
AC02,Macaranga_peltata,15,19.8,0,0,0,0,0,0,0,0,no,NA,NA,19.8,9.9,0.099,0.03077514
AC02,Macaranga_peltata,15,31,0,0,0,0,0,0,0,0,no,NA,NA,31,15.5,0.155,0.0754385
AC02,Macaranga_peltata,12.64,99.5,0,0,0,0,0,0,0,0,no,NA,NA,99.5,49.75,0.4975,0.777169625
AC02,Camellia_sinensis,5.61,7.4,6,0,0,0,0,0,0,0,no,NA,NA,9.526804291,4.763402146,0.047634021,0.00712466
AC02,Actinodaphne_bourdillonii,8.43,11.8,0,0,0,0,0,0,0,0,no,NA,NA,11.8,5.9,0.059,0.01093034
AC02,Dimocarpus_longan,13.4,18.1,15.4,13,12.1,0,0,0,0,0,no,NA,NA,29.66782769,14.83391385,0.148339138,0.06909413
AC02,Camellia_sinensis,5.75,6.8,7.8,0,0,0,0,0,0,0,no,NA,NA,10.34794666,5.173973328,0.051739733,0.00840578
AC02,Actinodaphne_bourdillonii,11.5,11.7,0,0,0,0,0,0,0,0,no,NA,NA,11.7,5.85,0.0585,0.010745865
AC02,Cinnamomum_malabatrum,13,17.1,0,0,0,0,0,0,0,0,no,NA,NA,17.1,8.55,0.0855,0.022954185
AC02,Camellia_sinensis,4.56,9.3,5.9,0,0,0,0,0,0,0,no,NA,NA,11.01362792,5.506813961,0.05506814,0.00952205
AC02,Cinnamomum_malabatrum,12.29,20.4,0,0,0,0,0,0,0,0,no,NA,NA,20.4,10.2,0.102,0.03266856
AC02,Camellia_sinensis,6.87,6.2,5.5,0,0,0,0,0,0,0,no,NA,NA,8.28794305,4.143971525,0.041439715,0.005392165
AC02,Macaranga_peltata,11,18.1,0,0,0,0,0,0,0,0,no,NA,NA,18.1,9.05,0.0905,0.025717385
AC02,Actinodaphne_bourdillonii,10.26,13.5,0,0,0,0,0,0,0,0,no,NA,NA,13.5,6.75,0.0675,0.014306625
AC02,Macaranga_peltata,14.44,18.4,0,0,0,0,0,0,0,0,no,NA,NA,18.4,9.2,0.092,0.02657696
AC02,Camellia_sinensis,6.95,7.4,8.1,0,0,0,0,0,0,0,no,NA,NA,10.97132626,5.485663132,0.054856631,0.009449045
AC02,Actinodaphne_bourdillonii,8.85,8.8,10,9.1,0,0,0,0,0,0,no,NA,NA,16.1322658,8.066132902,0.080661329,0.020429625
AC02,Actinodaphne_bourdillonii,8.15,15.2,0,0,0,0,0,0,0,0,no,NA,NA,15.2,7.6,0.076,0.01813664
AC02,Camellia_sinensis,6.1,9,7.2,6,7.3,0,0,0,0,0,no,NA,NA,14.9040263,7.452013151,0.074520132,0.017437205
AC02,Actinodaphne_bourdillonii,10.29,15.6,0,0,0,0,0,0,0,0,no,NA,NA,15.6,7.8,0.078,0.01910376
EC03,Calophyllum_polyanthum,13.24,25,0,0,0,0,0,0,0,0,no,NA,NA,25,12.5,0.125,0.0490625
EC03,Diospyros_montana,6.05,10.1,0,0,0,0,0,0,0,0,no,NA,NA,10.1,5.05,0.0505,0.008007785
EC03,Hopea_canarensis,6.17,12.1,0,0,0,0,0,0,0,0,no,NA,NA,12.1,6.05,0.0605,0.011493185
EC03,Diospyros_montana,7.89,30.6,0,0,0,0,0,0,0,0,no,NA,NA,30.6,15.3,0.153,0.07350426
EC03,Syzygium_gardneri,8.56,32.6,0,0,0,0,0,0,0,0,no,NA,NA,32.6,16.3,0.163,0.08342666
EC03,Garcinia_morella,8.34,22.9,0,0,0,0,0,0,0,0,no,NA,NA,22.9,11.45,0.1145,0.041166185
EC03,Symplocos_macrophylla,7.68,23.4,0,0,0,0,0,0,0,0,no,NA,NA,23.4,11.7,0.117,0.04298346
EC03,Aglaia_elaeagnoidea,7.07,10.3,0,0,0,0,0,0,0,0,no,NA,NA,10.3,5.15,0.0515,0.008328065
EC03,Garcinia_morella,7.25,15.6,0,0,0,0,0,0,0,0,no,NA,NA,15.6,7.8,0.078,0.01910376
EC03,Palaquium_ellipticum,9.31,13.3,0,0,0,0,0,0,0,0,no,NA,NA,13.3,6.65,0.0665,0.013885865
EC03,Holigarna_nigra,12.52,24.9,0,0,0,0,0,0,0,0,no,NA,NA,24.9,12.45,0.1245,0.048670785
EC03,Hopea_canarensis,8.03,10.9,0,0,0,0,0,0,0,0,no,NA,NA,10.9,5.45,0.0545,0.009326585
EC03,Hopea_canarensis,13.01,24.5,0,0,0,0,0,0,0,0,no,NA,NA,24.5,12.25,0.1225,0.047119625
EC03,Vateria_indica,8.54,25.3,0,0,0,0,0,0,0,0,no,NA,NA,25.3,12.65,0.1265,0.050247065
EC03,Hopea_canarensis,14.12,44.6,0,0,0,0,0,0,0,0,no,NA,NA,44.6,22.3,0.223,0.15614906
EC03,Neolitsea_cassia,9.17,27.6,0,0,0,0,0,0,0,0,no,NA,NA,27.6,13.8,0.138,0.05979816
EC03,Mastixia_arborea,12.47,32.4,0,0,0,0,0,0,0,0,no,NA,NA,32.4,16.2,0.162,0.08240616
EC03,Mastixia_arborea,8.62,13,0,0,0,0,0,0,0,0,no,NA,NA,13,6.5,0.065,0.0132665
EC03,Hopea_canarensis,14.35,57.4,0,0,0,0,0,0,0,0,no,NA,NA,57.4,28.7,0.287,0.25863866
EC03,Holigarna_nigra,12.89,15.6,0,0,0,0,0,0,0,0,no,NA,NA,15.6,7.8,0.078,0.01910376
EC03,Holigarna_nigra,9.92,17.2,0,0,0,0,0,0,0,0,no,NA,NA,17.2,8.6,0.086,0.02322344
EC03,Syzygium_rubicundum,15.84,54.9,0,0,0,0,0,0,0,0,no,NA,NA,54.9,27.45,0.2745,0.236599785
EC03,Diospyros_nilagirica,4.9,14.9,0,0,0,0,0,0,0,0,no,NA,NA,14.9,7.45,0.0745,0.017427785
EC03,Holigarna_nigra,7.29,10.4,0,0,0,0,0,0,0,0,no,NA,NA,10.4,5.2,0.052,0.00849056
EC03,Melicope_lunuankenda,5.71,10.7,0,0,0,0,0,0,0,0,no,NA,NA,10.7,5.35,0.0535,0.008987465
EC03,Myristica_dactyloides,11.29,32.8,0,0,0,0,0,0,0,0,no,NA,NA,32.8,16.4,0.164,0.08445344
EC03,Actinodaphne_bourdillonii,9.4,33.4,0,0,0,0,0,0,0,0,no,NA,NA,33.4,16.7,0.167,0.08757146
EC03,Actinodaphne_bourdillonii,7.6,12.1,0,0,0,0,0,0,0,0,no,NA,NA,12.1,6.05,0.0605,0.011493185
EC03,Melicope_lunuankenda,7.95,28.2,0,0,0,0,0,0,0,0,no,NA,NA,28.2,14.1,0.141,0.06242634
EC03,Melicope_lunuankenda,8.93,22.7,0,0,0,0,0,0,0,0,no,NA,NA,22.7,11.35,0.1135,0.040450265
EC03,Palaquium_ellipticum,6.77,13.5,0,0,0,0,0,0,0,0,no,NA,NA,13.5,6.75,0.0675,0.014306625
EC03,Hopea_canarensis,13.72,27.7,0,0,0,0,0,0,0,0,no,NA,NA,27.7,13.85,0.1385,0.060232265
EC03,Cryptocarya_wightiana,10.38,19,0,0,0,0,0,0,0,0,no,NA,NA,19,9.5,0.095,0.0283385
EC03,Myristica_dactyloides,10.79,49,0,0,0,0,0,0,0,0,no,NA,NA,49,24.5,0.245,0.1884785
EC03,Aglaia_elaeagnoidea,9.05,11.5,0,0,0,0,0,0,0,0,no,NA,NA,11.5,5.75,0.0575,0.010381625
EC03,Palaquium_ellipticum,9.08,13.3,0,0,0,0,0,0,0,0,no,NA,NA,13.3,6.65,0.0665,0.013885865
EC03,Neolitsea_cassia,9.86,21.2,0,0,0,0,0,0,0,0,no,NA,NA,21.2,10.6,0.106,0.03528104
EC03,Holigarna_nigra,10.03,23,0,0,0,0,0,0,0,0,no,NA,NA,23,11.5,0.115,0.0415265
EC03,Machilus_glaucescens,14.6,36.4,0,0,0,0,0,0,0,0,no,NA,NA,36.4,18.2,0.182,0.10400936
EC03,Litsea_floribunda,6.17,14.5,0,0,0,0,0,0,0,0,no,NA,NA,14.5,7.25,0.0725,0.016504625
EC03,Garcinia_morella,5.21,10,2,0,0,0,0,0,0,0,no,NA,NA,10.19803903,5.099019514,0.050990195,0.008164
EC03,Hopea_canarensis,14.2,29.3,0,0,0,0,0,0,0,0,no,NA,NA,29.3,14.65,0.1465,0.067391465
AC03,Syzygium_cumini,7.7,11.2,0,0,0,0,0,0,0,0,no,NA,NA,11.2,5.6,0.056,0.00984704
AC03,Cinnamomum_malabatrum,13.91,23.1,0,0,0,0,0,0,0,0,no,NA,NA,23.1,11.55,0.1155,0.041888385
AC03,Macaranga_peltata,14.97,22.5,0,0,0,0,0,0,0,0,no,NA,NA,22.5,11.25,0.1125,0.039740625
AC03,Dimocarpus_longan,10.56,12.1,14.4,0,0,0,0,0,0,0,no,NA,NA,18.80877455,9.404387274,0.094043873,0.027770945
AC03,Macaranga_peltata,16.81,55.8,0,0,0,0,0,0,0,0,no,NA,NA,55.8,27.9,0.279,0.24442074
AC03,Margaritaria_indica,13.5,38.8,0,0,0,0,0,0,0,0,no,NA,NA,38.8,19.4,0.194,0.11817704
AC03,Monoon_fragrans,7.87,13.4,0,0,0,0,0,0,0,0,no,NA,NA,13.4,6.7,0.067,0.01409546
AC03,Vateria_indica,9.68,10.5,0,0,0,0,0,0,0,0,no,NA,NA,10.5,5.25,0.0525,0.008654625
AC03,Syzygium_gardneri,10.2,11.5,0,0,0,0,0,0,0,0,no,NA,NA,11.5,5.75,0.0575,0.010381625
AC03,Monoon_fragrans,7.85,11.5,0,0,0,0,0,0,0,0,no,NA,NA,11.5,5.75,0.0575,0.010381625
AC03,Dimocarpus_longan,7.73,13.5,0,0,0,0,0,0,0,0,no,NA,NA,13.5,6.75,0.0675,0.014306625
AC03,Macaranga_peltata,10.98,15.5,0,0,0,0,0,0,0,0,no,NA,NA,15.5,7.75,0.0775,0.018859625
AC03,Cinnamomum_malabatrum,10.05,11.4,0,0,0,0,0,0,0,0,no,NA,NA,11.4,5.7,0.057,0.01020186
AC03,Litsea_floribunda,11.58,37.9,0,0,0,0,0,0,0,0,no,NA,NA,37.9,18.95,0.1895,0.112758185
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.4,13.5,13.5,6.75,0.0675,0.014306625
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.58,11.1,11.1,5.55,0.0555,0.009671985
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.64,13,13,6.5,0.065,0.0132665
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.52,16.6,16.6,8.3,0.083,0.02163146
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.11,15.3,15.3,7.65,0.0765,0.018376065
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.99,14.5,14.5,7.25,0.0725,0.016504625
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.76,13.3,13.3,6.65,0.0665,0.013885865
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.09,12.3,12.3,6.15,0.0615,0.011876265
AC03,Coffea_canephora,8.87,6.2,6.7,6.3,6.7,6.3,0,0,0,0,no,NA,NA,14.40833092,7.204165462,0.072041655,0.0162966
AC03,Coffea_canephora,6.38,6,5.9,7.7,5.7,0,0,0,0,0,no,NA,NA,12.75107839,6.375539193,0.063755392,0.012763315
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.14,12,12,6,0.06,0.011304
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1,15.5,15.5,7.75,0.0775,0.018859625
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.08,13.5,13.5,6.75,0.0675,0.014306625
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.58,12.2,12.2,6.1,0.061,0.01168394
AC03,Coffea_canephora,5.94,7.4,7.7,0,0,0,0,0,0,0,no,NA,NA,10.67941946,5.33970973,0.053397097,0.008952925
AC03,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.22,14.7,14.7,7.35,0.0735,0.016963065
AC03,Coffea_canephora,8.66,9.9,9.7,0,0,0,0,0,0,0,no,NA,NA,13.86001443,6.930007215,0.069300072,0.01507985
